"country","year","life_expectancy","population","income","four_regions"
"Mexico",1994,72.7,92300000,13700,"americas"
"Mexico",1995,72.9,94000000,12700,"americas"
"Mexico",1996,73.2,95700000,13200,"americas"
"Mexico",1997,73.5,97300000,13900,"americas"
"Mexico",1998,73.7,98800000,14300,"americas"
"Mexico",1999,74.1,100000000,14500,"americas"
"Mexico",2000,74.6,102000000,15000,"americas"
"Mexico",2001,74.9,103000000,14700,"americas"
"Mexico",2002,74.9,104000000,14600,"americas"
"Mexico",2003,74.9,106000000,14600,"americas"
"Mexico",2004,75.2,107000000,15000,"americas"
"Mexico",2005,75.2,108000000,15300,"americas"
"Mexico",2006,75.5,110000000,15800,"americas"
"Mexico",2007,75.7,112000000,16000,"americas"
"Mexico",2008,75.5,114000000,16000,"americas"
"Mexico",2009,75.4,116000000,15000,"americas"
"Mexico",2010,75.5,117000000,15500,"americas"
"Mexico",2011,75.8,119000000,15900,"americas"
"Mexico",2012,75.9,121000000,16300,"americas"
"Mexico",2013,75.8,123000000,16300,"americas"
"Mexico",2014,75.9,124000000,16500,"americas"
"Mexico",2015,76.2,126000000,16700,"americas"
"Mexico",2016,76.4,128000000,16800,"americas"
"Mexico",2017,76.6,129000000,17000,"americas"
"Mexico",2018,76.8,131000000,17300,"americas"
"New Zealand",1800,34,100000,658,"asia"
"New Zealand",1801,34,100000,658,"asia"
"New Zealand",1802,34,100000,658,"asia"
"New Zealand",1803,34,100000,658,"asia"
"New Zealand",1804,34,100000,659,"asia"
"New Zealand",1805,34,100000,659,"asia"
"New Zealand",1806,34,100000,659,"asia"
"New Zealand",1807,34,100000,659,"asia"
"New Zealand",1808,34,100000,659,"asia"
"New Zealand",1809,34,100000,659,"asia"
"New Zealand",1810,34,100000,659,"asia"
"New Zealand",1811,34,100000,659,"asia"
"New Zealand",1812,34,100000,659,"asia"
"New Zealand",1813,34,100000,659,"asia"
"New Zealand",1814,34,100000,660,"asia"
"New Zealand",1815,34,100000,660,"asia"
"New Zealand",1816,34,100000,660,"asia"
"New Zealand",1817,34,100000,660,"asia"
"New Zealand",1818,34,100000,660,"asia"
"New Zealand",1819,34,100000,660,"asia"
"New Zealand",1820,34,100000,660,"asia"
"New Zealand",1821,34,99800,660,"asia"
"New Zealand",1822,34,99500,660,"asia"
"New Zealand",1823,34,99000,660,"asia"
"New Zealand",1824,34,98400,660,"asia"
"New Zealand",1825,34,97600,661,"asia"
"New Zealand",1826,34,96700,661,"asia"
"New Zealand",1827,34,95600,661,"asia"
"New Zealand",1828,34,94500,661,"asia"
"New Zealand",1829,34,93200,661,"asia"
"New Zealand",1830,34,91700,661,"asia"
"New Zealand",1831,34,90400,661,"asia"
"New Zealand",1832,34,89100,661,"asia"
"New Zealand",1833,34,88000,661,"asia"
"New Zealand",1834,34,86900,661,"asia"
"New Zealand",1835,34,85900,662,"asia"
"New Zealand",1836,34,85000,662,"asia"
"New Zealand",1837,34,84200,662,"asia"
"New Zealand",1838,34,83500,662,"asia"
"New Zealand",1839,34,83000,662,"asia"
"New Zealand",1840,34,82500,662,"asia"
"New Zealand",1841,34,82200,736,"asia"
"New Zealand",1842,34,82200,817,"asia"
"New Zealand",1843,34,82600,908,"asia"
"New Zealand",1844,34,83300,1010,"asia"
"New Zealand",1845,34,84400,1120,"asia"
"New Zealand",1846,34,85800,1250,"asia"
"New Zealand",1847,34,87500,1380,"asia"
"New Zealand",1848,34,89600,1540,"asia"
"New Zealand",1849,34,92100,1710,"asia"
"New Zealand",1850,34,94900,1900,"asia"
"New Zealand",1851,34,98400,2030,"asia"
"New Zealand",1852,34,102000,2170,"asia"
"New Zealand",1853,34,107000,2310,"asia"
"New Zealand",1854,34,112000,2470,"asia"
"New Zealand",1855,34,117000,2640,"asia"
"New Zealand",1856,34,124000,2820,"asia"
"New Zealand",1857,34,131000,3010,"asia"
"New Zealand",1858,34,139000,3220,"asia"
"New Zealand",1859,34,147000,3440,"asia"
"New Zealand",1860,34,157000,3670,"asia"
"New Zealand",1861,34,167000,3800,"asia"
"New Zealand",1862,34,178000,3930,"asia"
"New Zealand",1863,34,190000,4070,"asia"
"New Zealand",1864,34,202000,4210,"asia"
"New Zealand",1865,34,217000,4350,"asia"
"New Zealand",1866,34,232000,4500,"asia"
"New Zealand",1867,34,248000,4660,"asia"
"New Zealand",1868,34,265000,4820,"asia"
"New Zealand",1869,34,282000,4980,"asia"
"New Zealand",1870,34,301000,5150,"asia"
"New Zealand",1871,34.5,320000,5250,"asia"
"New Zealand",1872,34.9,340000,5860,"asia"
"New Zealand",1873,35.4,359000,6370,"asia"
"New Zealand",1874,35.8,380000,6390,"asia"
"New Zealand",1875,36.3,401000,6140,"asia"
"New Zealand",1876,36.7,422000,6030,"asia"
"New Zealand",1877,37.2,443000,6630,"asia"
"New Zealand",1878,37.6,464000,7110,"asia"
"New Zealand",1879,38.1,485000,5940,"asia"
"New Zealand",1880,38.5,505000,6240,"asia"
"New Zealand",1881,39,529000,6270,"asia"
"New Zealand",1882,39.4,548000,6070,"asia"
"New Zealand",1883,39.9,565000,5820,"asia"
"New Zealand",1884,40.3,584000,6170,"asia"
"New Zealand",1885,40.8,600000,5980,"asia"
"New Zealand",1886,41.2,615000,6000,"asia"
"New Zealand",1887,41.7,630000,6010,"asia"
"New Zealand",1888,42.1,644000,5930,"asia"
"New Zealand",1889,42.5,658000,6170,"asia"
"New Zealand",1890,43,670000,6260,"asia"
"New Zealand",1891,43.5,682000,6220,"asia"
"New Zealand",1892,43.9,695000,6340,"asia"
"New Zealand",1893,44.3,707000,6320,"asia"
"New Zealand",1894,44.8,720000,5970,"asia"
"New Zealand",1895,45.2,734000,6080,"asia"
"New Zealand",1896,45.7,749000,6660,"asia"
"New Zealand",1897,46.1,764000,6590,"asia"
"New Zealand",1898,46.6,781000,6650,"asia"
"New Zealand",1899,47,798000,6750,"asia"
"New Zealand",1900,47.5,816000,7180,"asia"
"New Zealand",1901,47.9,835000,7050,"asia"
"New Zealand",1902,48.4,852000,7410,"asia"
"New Zealand",1903,48.8,873000,7900,"asia"
"New Zealand",1904,49.3,896000,7640,"asia"
"New Zealand",1905,49.7,920000,8110,"asia"
"New Zealand",1906,50.2,944000,8620,"asia"
"New Zealand",1907,50.6,970000,8930,"asia"
"New Zealand",1908,51.1,996000,8080,"asia"
"New Zealand",1909,51.5,1020000,7980,"asia"
"New Zealand",1910,52,1040000,8890,"asia"
"New Zealand",1911,52.4,1070000,9190,"asia"
"New Zealand",1912,52.9,1090000,8720,"asia"
"New Zealand",1913,53.3,1120000,8620,"asia"
"New Zealand",1914,53.8,1140000,8680,"asia"
"New Zealand",1915,54.2,1150000,8660,"asia"
"New Zealand",1916,54.6,1150000,8570,"asia"
"New Zealand",1917,55.1,1150000,8390,"asia"
"New Zealand",1918,47.1,1170000,8220,"asia"
"New Zealand",1919,56,1200000,8850,"asia"
"New Zealand",1920,56.4,1240000,9450,"asia"
"New Zealand",1921,56.9,1270000,8600,"asia"
"New Zealand",1922,57.4,1300000,8120,"asia"
"New Zealand",1923,57.8,1330000,8640,"asia"
"New Zealand",1924,58.2,1350000,8640,"asia"
"New Zealand",1925,58.7,1380000,8890,"asia"
"New Zealand",1926,59.1,1410000,8250,"asia"
"New Zealand",1927,59.6,1430000,7880,"asia"
"New Zealand",1928,60,1450000,8660,"asia"
"New Zealand",1929,60.5,1470000,8870,"asia"
"New Zealand",1930,60.9,1490000,8360,"asia"
"New Zealand",1931,61.4,1510000,7550,"asia"
"New Zealand",1932,61.8,1530000,7310,"asia"
"New Zealand",1933,62.3,1540000,7730,"asia"
"New Zealand",1934,62.7,1550000,8060,"asia"
"New Zealand",1935,63.2,1560000,8390,"asia"
"New Zealand",1936,63.6,1570000,9880,"asia"
"New Zealand",1937,64.1,1590000,10300,"asia"
"New Zealand",1938,64.5,1610000,11000,"asia"
"New Zealand",1939,65,1620000,11000,"asia"
"New Zealand",1940,65.4,1630000,10700,"asia"
"New Zealand",1941,65.9,1630000,10400,"asia"
"New Zealand",1942,66.3,1630000,11500,"asia"
"New Zealand",1943,66.8,1640000,11800,"asia"
"New Zealand",1944,67.2,1660000,11700,"asia"
"New Zealand",1945,67.7,1700000,11800,"asia"
"New Zealand",1946,68.1,1750000,12200,"asia"
"New Zealand",1947,68.6,1800000,13400,"asia"
"New Zealand",1948,69,1830000,11800,"asia"
"New Zealand",1949,69.1,1870000,12800,"asia"
"New Zealand",1950,69.5,1910000,14400,"asia"
"New Zealand",1951,69.3,1950000,13100,"asia"
"New Zealand",1952,69.6,1990000,13300,"asia"
"New Zealand",1953,70.4,2040000,13400,"asia"
"New Zealand",1954,70.5,2090000,14900,"asia"
"New Zealand",1955,70.7,2140000,14900,"asia"
"New Zealand",1956,70.9,2180000,15400,"asia"
"New Zealand",1957,70.4,2230000,15500,"asia"
"New Zealand",1958,71.1,2280000,15700,"asia"
"New Zealand",1959,71,2320000,16500,"asia"
"New Zealand",1960,71.5,2370000,16200,"asia"
"New Zealand",1961,71.2,2420000,16700,"asia"
"New Zealand",1962,71.4,2480000,16700,"asia"
"New Zealand",1963,71.5,2530000,17400,"asia"
"New Zealand",1964,71.5,2580000,17900,"asia"
"New Zealand",1965,71.5,2630000,18700,"asia"
"New Zealand",1966,71.3,2670000,19500,"asia"
"New Zealand",1967,71.7,2700000,18400,"asia"
"New Zealand",1968,71.4,2740000,18200,"asia"
"New Zealand",1969,71.8,2770000,19800,"asia"
"New Zealand",1970,71.5,2820000,19300,"asia"
"New Zealand",1971,71.7,2870000,20000,"asia"
"New Zealand",1972,71.8,2930000,20400,"asia"
"New Zealand",1973,71.9,2990000,21400,"asia"
"New Zealand",1974,72.1,3040000,22200,"asia"
"New Zealand",1975,72.2,3080000,21600,"asia"
"New Zealand",1976,72.3,3110000,21900,"asia"
"New Zealand",1977,72.5,3120000,20700,"asia"
"New Zealand",1978,72.8,3130000,20800,"asia"
"New Zealand",1979,72.8,3140000,21200,"asia"
"New Zealand",1980,73.2,3150000,21400,"asia"
"New Zealand",1981,73.5,3160000,22300,"asia"
"New Zealand",1982,73.8,3190000,22600,"asia"
"New Zealand",1983,73.9,3220000,22900,"asia"
"New Zealand",1984,74.1,3240000,23800,"asia"
"New Zealand",1985,74.1,3270000,23900,"asia"
"New Zealand",1986,74.2,3290000,24300,"asia"
"New Zealand",1987,74.5,3310000,24400,"asia"
"New Zealand",1988,74.7,3330000,24200,"asia"
"New Zealand",1989,75.1,3360000,24300,"asia"
"New Zealand",1990,75.6,3400000,24200,"asia"
"New Zealand",1991,76,3450000,22800,"asia"
"New Zealand",1992,76.3,3500000,22800,"asia"
"New Zealand",1993,76.5,3560000,24000,"asia"
"New Zealand",1994,76.8,3620000,24900,"asia"
"New Zealand",1995,77,3670000,25700,"asia"
"New Zealand",1996,77.2,3720000,26200,"asia"
"New Zealand",1997,77.5,3750000,26400,"asia"
"New Zealand",1998,77.9,3780000,26300,"asia"
"New Zealand",1999,78.2,3820000,27600,"asia"
"New Zealand",2000,78.5,3860000,28300,"asia"
"New Zealand",2001,78.7,3910000,29100,"asia"
"New Zealand",2002,79,3960000,29900,"asia"
"New Zealand",2003,79.2,4020000,30700,"asia"
"New Zealand",2004,79.5,4080000,31400,"asia"
"New Zealand",2005,79.8,4140000,32100,"asia"
"New Zealand",2006,80,4190000,32600,"asia"
"New Zealand",2007,80.2,4230000,33200,"asia"
"New Zealand",2008,80.3,4280000,32500,"asia"
"New Zealand",2009,80.6,4320000,32100,"asia"
"New Zealand",2010,80.9,4370000,32300,"asia"
"New Zealand",2011,81,4420000,32700,"asia"
"New Zealand",2012,81.2,4470000,33300,"asia"
"New Zealand",2013,81.5,4520000,33800,"asia"
"New Zealand",2014,81.5,4570000,34500,"asia"
"New Zealand",2015,81.5,4610000,34600,"asia"
"New Zealand",2016,81.5,4660000,35300,"asia"
"New Zealand",2017,81.6,4710000,35900,"asia"
"New Zealand",2018,81.8,4750000,36400,"asia"
"North Korea",1800,26,4350000,578,"asia"
"North Korea",1801,26,4350000,578,"asia"
"North Korea",1802,26,4350000,577,"asia"
"North Korea",1803,26,4350000,577,"asia"
"North Korea",1804,26,4350000,576,"asia"
"North Korea",1805,26,4350000,576,"asia"
"North Korea",1806,26,4350000,575,"asia"
"North Korea",1807,26,4350000,574,"asia"
"North Korea",1808,26,4350000,574,"asia"
"North Korea",1809,26,4350000,573,"asia"
"North Korea",1810,26,4350000,573,"asia"
"North Korea",1811,26,4350000,572,"asia"
"North Korea",1812,26,4350000,571,"asia"
"North Korea",1813,26,4350000,571,"asia"
"North Korea",1814,26,4350000,570,"asia"
"North Korea",1815,26,4350000,570,"asia"
"North Korea",1816,26,4350000,569,"asia"
"North Korea",1817,26,4350000,569,"asia"
"North Korea",1818,26,4350000,568,"asia"
"North Korea",1819,26,4350000,567,"asia"
"North Korea",1820,26,4350000,567,"asia"
"North Korea",1821,26,4360000,566,"asia"
"North Korea",1822,26,4360000,566,"asia"
"North Korea",1823,26,4360000,565,"asia"
"North Korea",1824,26,4360000,565,"asia"
"North Korea",1825,26,4360000,564,"asia"
"North Korea",1826,26,4370000,563,"asia"
"North Korea",1827,26,4370000,563,"asia"
"North Korea",1828,26,4370000,562,"asia"
"North Korea",1829,26,4370000,562,"asia"
"North Korea",1830,26,4380000,561,"asia"
"North Korea",1831,26,4380000,561,"asia"
"North Korea",1832,26,4380000,560,"asia"
"North Korea",1833,26,4390000,559,"asia"
"North Korea",1834,26,4390000,559,"asia"
"North Korea",1835,26,4390000,558,"asia"
"North Korea",1836,26,4400000,558,"asia"
"North Korea",1837,26,4400000,557,"asia"
"North Korea",1838,26,4400000,557,"asia"
"North Korea",1839,26,4410000,556,"asia"
"North Korea",1840,26,4410000,555,"asia"
"North Korea",1841,26,4410000,555,"asia"
"North Korea",1842,26,4420000,554,"asia"
"North Korea",1843,26,4420000,554,"asia"
"North Korea",1844,26,4420000,553,"asia"
"North Korea",1845,26,4430000,553,"asia"
"North Korea",1846,26,4430000,552,"asia"
"North Korea",1847,26,4430000,552,"asia"
"North Korea",1848,26,4440000,551,"asia"
"North Korea",1849,26,4440000,550,"asia"
"North Korea",1850,26,4440000,550,"asia"
"North Korea",1851,26,4450000,549,"asia"
"North Korea",1852,26,4460000,549,"asia"
"North Korea",1853,26,4470000,548,"asia"
"North Korea",1854,26,4480000,548,"asia"
"North Korea",1855,26,4490000,547,"asia"
"North Korea",1856,26,4500000,547,"asia"
"North Korea",1857,26,4510000,546,"asia"
"North Korea",1858,26,4520000,545,"asia"
"North Korea",1859,26,4530000,545,"asia"
"North Korea",1860,26,4540000,544,"asia"
"North Korea",1861,26,4550000,544,"asia"
"North Korea",1862,26,4560000,543,"asia"
"North Korea",1863,26,4570000,543,"asia"
"North Korea",1864,26,4580000,542,"asia"
"North Korea",1865,26,4600000,542,"asia"
"North Korea",1866,26,4610000,541,"asia"
"North Korea",1867,26,4620000,540,"asia"
"North Korea",1868,26,4630000,540,"asia"
"North Korea",1869,26,4640000,539,"asia"
"North Korea",1870,26,4660000,539,"asia"
"North Korea",1871,26,4670000,538,"asia"
"North Korea",1872,26.1,4680000,538,"asia"
"North Korea",1873,26.1,4690000,537,"asia"
"North Korea",1874,26.1,4710000,537,"asia"
"North Korea",1875,26.2,4720000,536,"asia"
"North Korea",1876,26.2,4740000,536,"asia"
"North Korea",1877,26.2,4750000,535,"asia"
"North Korea",1878,26.3,4770000,534,"asia"
"North Korea",1879,26.3,4780000,534,"asia"
"North Korea",1880,26.3,4800000,533,"asia"
"North Korea",1881,26.4,4810000,533,"asia"
"North Korea",1882,26.4,4830000,532,"asia"
"North Korea",1883,26.4,4850000,532,"asia"
"North Korea",1884,26.5,4860000,531,"asia"
"North Korea",1885,26.5,4880000,531,"asia"
"North Korea",1886,26.5,4890000,530,"asia"
"North Korea",1887,26.6,4910000,530,"asia"
"North Korea",1888,26.6,4930000,529,"asia"
"North Korea",1889,26.6,4940000,529,"asia"
"North Korea",1890,26.7,4960000,528,"asia"
"North Korea",1891,26.7,4980000,527,"asia"
"North Korea",1892,26.7,4990000,527,"asia"
"North Korea",1893,26.8,5010000,526,"asia"
"North Korea",1894,26.8,5020000,526,"asia"
"North Korea",1895,26.8,5040000,525,"asia"
"North Korea",1896,26.9,5060000,525,"asia"
"North Korea",1897,26.9,5070000,524,"asia"
"North Korea",1898,26.9,5090000,524,"asia"
"North Korea",1899,27,5110000,523,"asia"
"North Korea",1900,27,5120000,523,"asia"
"North Korea",1901,27,5140000,525,"asia"
"North Korea",1902,27.1,5160000,527,"asia"
"North Korea",1903,27.1,5170000,529,"asia"
"North Korea",1904,26.6,5190000,531,"asia"
"North Korea",1905,26.1,5210000,533,"asia"
"North Korea",1906,25.6,5230000,535,"asia"
"North Korea",1907,25.2,5240000,537,"asia"
"North Korea",1908,24.7,5260000,539,"asia"
"North Korea",1909,25,5280000,542,"asia"
"North Korea",1910,25.3,5290000,544,"asia"
"North Korea",1911,25.7,5310000,551,"asia"
"North Korea",1912,26,5330000,574,"asia"
"North Korea",1913,26.4,5380000,595,"asia"
"North Korea",1914,26.9,5450000,621,"asia"
"North Korea",1915,27.5,5560000,726,"asia"
"North Korea",1916,28.1,5670000,710,"asia"
"North Korea",1917,28.6,5790000,784,"asia"
"North Korea",1918,18.1,5890000,843,"asia"
"North Korea",1919,29.2,6010000,897,"asia"
"North Korea",1920,29.8,6120000,778,"asia"
"North Korea",1921,30.4,6230000,843,"asia"
"North Korea",1922,31,6350000,777,"asia"
"North Korea",1923,31.6,6470000,835,"asia"
"North Korea",1924,32.5,6590000,843,"asia"
"North Korea",1925,33.4,6710000,844,"asia"
"North Korea",1926,34.3,6840000,877,"asia"
"North Korea",1927,35.2,6970000,917,"asia"
"North Korea",1928,36.1,7100000,924,"asia"
"North Korea",1929,37,7230000,875,"asia"
"North Korea",1930,37.8,7370000,829,"asia"
"North Korea",1931,38.7,7500000,833,"asia"
"North Korea",1932,39.6,7650000,834,"asia"
"North Korea",1933,40.4,7790000,1010,"asia"
"North Korea",1934,41.6,7930000,1010,"asia"
"North Korea",1935,42.8,8080000,1100,"asia"
"North Korea",1936,44,8240000,1200,"asia"
"North Korea",1937,45.1,8390000,1320,"asia"
"North Korea",1938,46.3,8550000,1390,"asia"
"North Korea",1939,47,8710000,1260,"asia"
"North Korea",1940,47.7,8870000,1420,"asia"
"North Korea",1941,48.4,9040000,1440,"asia"
"North Korea",1942,49.1,9210000,1430,"asia"
"North Korea",1943,47,9380000,1450,"asia"
"North Korea",1944,46,9550000,1390,"asia"
"North Korea",1945,46.6,9730000,650,"asia"
"North Korea",1946,49.4,9920000,662,"asia"
"North Korea",1947,51.7,10100000,703,"asia"
"North Korea",1948,52.4,10300000,761,"asia"
"North Korea",1949,52.9,10500000,822,"asia"
"North Korea",1950,39.7,10500000,867,"asia"
"North Korea",1951,29.8,10200000,729,"asia"
"North Korea",1952,27.6,10000000,784,"asia"
"North Korea",1953,35.4,9960000,1020,"asia"
"North Korea",1954,47.6,9970000,1080,"asia"
"North Korea",1955,52.1,10100000,1150,"asia"
"North Korea",1956,53.9,10300000,1210,"asia"
"North Korea",1957,55,10500000,1320,"asia"
"North Korea",1958,55.8,10800000,1500,"asia"
"North Korea",1959,56.6,11100000,1450,"asia"
"North Korea",1960,57.3,11400000,1540,"asia"
"North Korea",1961,57.7,11700000,1620,"asia"
"North Korea",1962,58.3,11900000,1590,"asia"
"North Korea",1963,58.9,12100000,1580,"asia"
"North Korea",1964,59.8,12300000,1590,"asia"
"North Korea",1965,60.9,12500000,1630,"asia"
"North Korea",1966,62.2,12900000,1620,"asia"
"North Korea",1967,63.6,13200000,1650,"asia"
"North Korea",1968,64.9,13600000,1670,"asia"
"North Korea",1969,66.2,14000000,1640,"asia"
"North Korea",1970,67.4,14400000,1700,"asia"
"North Korea",1971,68,14800000,1700,"asia"
"North Korea",1972,68.6,15200000,1730,"asia"
"North Korea",1973,69.1,15600000,1750,"asia"
"North Korea",1974,69.5,16000000,1780,"asia"
"North Korea",1975,69.8,16300000,1840,"asia"
"North Korea",1976,70.1,16600000,1850,"asia"
"North Korea",1977,70.3,16800000,1880,"asia"
"North Korea",1978,70.5,17000000,1810,"asia"
"North Korea",1979,70.7,17200000,2020,"asia"
"North Korea",1980,70.8,17500000,1890,"asia"
"North Korea",1981,70.9,17700000,2070,"asia"
"North Korea",1982,71,18000000,2180,"asia"
"North Korea",1983,71.1,18300000,2140,"asia"
"North Korea",1984,71.2,18600000,2210,"asia"
"North Korea",1985,71.3,18900000,2120,"asia"
"North Korea",1986,71.3,19200000,2110,"asia"
"North Korea",1987,71.3,19400000,2140,"asia"
"North Korea",1988,71.5,19700000,2200,"asia"
"North Korea",1989,71.5,20000000,2260,"asia"
"North Korea",1990,71.6,20300000,2080,"asia"
"North Korea",1991,71.7,20600000,1970,"asia"
"North Korea",1992,71.7,20900000,1750,"asia"
"North Korea",1993,71.7,21300000,1620,"asia"
"North Korea",1994,71.6,21600000,1610,"asia"
"North Korea",1995,64.1,21900000,1440,"asia"
"North Korea",1996,64,22100000,1390,"asia"
"North Korea",1997,64,22300000,1230,"asia"
"North Korea",1998,63.9,22500000,1270,"asia"
"North Korea",1999,63.8,22700000,1380,"asia"
"North Korea",2000,63.6,22900000,1290,"asia"
"North Korea",2001,63.5,23100000,1370,"asia"
"North Korea",2002,63.4,23300000,1380,"asia"
"North Korea",2003,69.8,23500000,1410,"asia"
"North Korea",2004,69.7,23700000,1410,"asia"
"North Korea",2005,69.8,23900000,1460,"asia"
"North Korea",2006,69.8,24100000,1460,"asia"
"North Korea",2007,69.8,24200000,1390,"asia"
"North Korea",2008,70,24300000,1430,"asia"
"North Korea",2009,70,24500000,1410,"asia"
"North Korea",2010,70.1,24600000,1390,"asia"
"North Korea",2011,70.2,24700000,1400,"asia"
"North Korea",2012,70.3,24900000,1390,"asia"
"North Korea",2013,70.4,25000000,1390,"asia"
"North Korea",2014,70.5,25100000,1390,"asia"
"North Korea",2015,70.6,25200000,1390,"asia"
"North Korea",2016,70.7,25400000,1390,"asia"
"North Korea",2017,70.9,25500000,1390,"asia"
"North Korea",2018,71.1,25600000,1390,"asia"
"Palestine",1800,32.1,166000,1220,"asia"
"Palestine",1801,32.1,166000,1220,"asia"
"Palestine",1802,32.1,166000,1220,"asia"
"Palestine",1803,32.1,166000,1220,"asia"
"Palestine",1804,32.1,166000,1220,"asia"
"Palestine",1805,32.1,166000,1220,"asia"
"Palestine",1806,32.1,166000,1220,"asia"
"Palestine",1807,32.1,166000,1220,"asia"
"Palestine",1808,32.1,166000,1220,"asia"
"Palestine",1809,32.1,166000,1220,"asia"
"Palestine",1810,32.1,166000,1220,"asia"
"Palestine",1811,32.1,166000,1220,"asia"
"Palestine",1812,32.1,166000,1220,"asia"
"Palestine",1813,32.1,166000,1220,"asia"
"Palestine",1814,32.1,166000,1220,"asia"
"Palestine",1815,32.1,166000,1220,"asia"
"Palestine",1816,32.1,166000,1220,"asia"
"Palestine",1817,32.1,166000,1220,"asia"
"Palestine",1818,32.1,166000,1220,"asia"
"Palestine",1819,32.1,166000,1220,"asia"
"Palestine",1820,32.1,166000,1220,"asia"
"Palestine",1821,32.1,166000,1220,"asia"
"Palestine",1822,32.1,166000,1220,"asia"
"Palestine",1823,32.1,166000,1220,"asia"
"Palestine",1824,32.1,166000,1220,"asia"
"Palestine",1825,32.1,166000,1220,"asia"
"Palestine",1826,32.1,166000,1220,"asia"
"Palestine",1827,32.1,166000,1230,"asia"
"Palestine",1828,32.1,166000,1230,"asia"
"Palestine",1829,32.1,166000,1230,"asia"
"Palestine",1830,32.1,166000,1230,"asia"
"Palestine",1831,32.1,166000,1230,"asia"
"Palestine",1832,32.1,166000,1230,"asia"
"Palestine",1833,32.1,166000,1230,"asia"
"Palestine",1834,32.1,166000,1230,"asia"
"Palestine",1835,32.1,166000,1230,"asia"
"Palestine",1836,32.1,166000,1230,"asia"
"Palestine",1837,32.1,166000,1230,"asia"
"Palestine",1838,32.1,166000,1230,"asia"
"Palestine",1839,32.1,166000,1230,"asia"
"Palestine",1840,32.1,166000,1230,"asia"
"Palestine",1841,32.1,166000,1230,"asia"
"Palestine",1842,32.1,166000,1230,"asia"
"Palestine",1843,32.1,166000,1230,"asia"
"Palestine",1844,32.1,167000,1230,"asia"
"Palestine",1845,32.1,167000,1230,"asia"
"Palestine",1846,32.1,167000,1230,"asia"
"Palestine",1847,32.1,168000,1230,"asia"
"Palestine",1848,32.1,168000,1230,"asia"
"Palestine",1849,32.1,169000,1230,"asia"
"Palestine",1850,32.1,170000,1230,"asia"
"Palestine",1851,32.1,170000,1230,"asia"
"Palestine",1852,32.1,171000,1230,"asia"
"Palestine",1853,32.1,172000,1230,"asia"
"Palestine",1854,32.1,173000,1230,"asia"
"Palestine",1855,32.1,174000,1230,"asia"
"Palestine",1856,32.1,176000,1230,"asia"
"Palestine",1857,32.1,177000,1230,"asia"
"Palestine",1858,32.1,179000,1230,"asia"
"Palestine",1859,32.1,180000,1230,"asia"
"Palestine",1860,32.1,182000,1230,"asia"
"Palestine",1861,32.1,183000,1230,"asia"
"Palestine",1862,32.1,185000,1230,"asia"
"Palestine",1863,32.1,187000,1230,"asia"
"Palestine",1864,32.1,189000,1230,"asia"
"Palestine",1865,32.1,191000,1230,"asia"
"Palestine",1866,32.1,193000,1230,"asia"
"Palestine",1867,32.1,195000,1230,"asia"
"Palestine",1868,32.1,197000,1230,"asia"
"Palestine",1869,32.1,199000,1230,"asia"
"Palestine",1870,32.1,201000,1230,"asia"
"Palestine",1871,32.1,203000,1240,"asia"
"Palestine",1872,32.2,206000,1240,"asia"
"Palestine",1873,32.2,208000,1240,"asia"
"Palestine",1874,32.3,210000,1250,"asia"
"Palestine",1875,32.3,212000,1250,"asia"
"Palestine",1876,32.3,215000,1250,"asia"
"Palestine",1877,32.4,217000,1260,"asia"
"Palestine",1878,32.4,220000,1260,"asia"
"Palestine",1879,32.5,222000,1260,"asia"
"Palestine",1880,32.5,225000,1270,"asia"
"Palestine",1881,32.5,227000,1270,"asia"
"Palestine",1882,32.6,230000,1270,"asia"
"Palestine",1883,32.6,233000,1280,"asia"
"Palestine",1884,32.6,236000,1280,"asia"
"Palestine",1885,32.7,238000,1280,"asia"
"Palestine",1886,32.7,241000,1290,"asia"
"Palestine",1887,32.8,244000,1290,"asia"
"Palestine",1888,32.8,247000,1290,"asia"
"Palestine",1889,32.8,250000,1300,"asia"
"Palestine",1890,32.9,254000,1300,"asia"
"Palestine",1891,32.9,257000,1300,"asia"
"Palestine",1892,33,260000,1310,"asia"
"Palestine",1893,33,263000,1310,"asia"
"Palestine",1894,33,267000,1310,"asia"
"Palestine",1895,33.1,270000,1320,"asia"
"Palestine",1896,33.1,274000,1320,"asia"
"Palestine",1897,33.1,277000,1320,"asia"
"Palestine",1898,33.2,281000,1330,"asia"
"Palestine",1899,33.2,285000,1330,"asia"
"Palestine",1900,33.3,289000,1330,"asia"
"Palestine",1901,33.3,293000,1340,"asia"
"Palestine",1902,33.3,297000,1340,"asia"
"Palestine",1903,33.4,301000,1350,"asia"
"Palestine",1904,33.4,305000,1350,"asia"
"Palestine",1905,33.5,309000,1350,"asia"
"Palestine",1906,33.5,314000,1360,"asia"
"Palestine",1907,33.5,318000,1360,"asia"
"Palestine",1908,33.6,322000,1360,"asia"
"Palestine",1909,33.6,328000,1370,"asia"
"Palestine",1910,33.6,334000,1370,"asia"
"Palestine",1911,33.7,339000,1370,"asia"
"Palestine",1912,33.7,346000,1360,"asia"
"Palestine",1913,33.8,351000,1360,"asia"
"Palestine",1914,33.8,352000,1290,"asia"
"Palestine",1915,33.8,350000,1220,"asia"
"Palestine",1916,33.9,345000,1160,"asia"
"Palestine",1917,33.9,339000,1100,"asia"
